ts_utc,bmp_tempC_mean,bmp_pressurePa_mean,bmp_pressure_hPa,smq_tempC_interp,smq_mslp_hPa_interp,temp_diff_C,pressure_diff_hPa,session,run_label,run_date
2026-03-14 20:30:00+00:00,25.5619,101834.974,1018.34974,11.453703703703704,1018.64,14.108196296296297,-0.2902599999999893,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:40:00+00:00,25.536722222222224,101847.04333333332,1018.4704333333332,11.546296296296298,1018.84,13.990425925925926,-0.3695666666668558,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:50:00+00:00,25.48978,101841.356,1018.41356,11.63888888888889,1019.04,13.85089111111111,-0.6264400000000023,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:00:00+00:00,25.7237,101838.15,1018.3815,11.537037037037038,1019.2283333333334,14.186662962962963,-0.8468333333333931,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:10:00+00:00,26.02392,101861.669,1018.61669,11.351851851851853,1019.4116666666667,14.672068148148147,-0.7949766666667983,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:20:00+00:00,25.97441,101851.376,1018.51376,11.166666666666668,1019.595,14.807743333333331,-1.0812399999999798,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:30:00+00:00,26.04543,101863.89,1018.6389,10.981481481481481,1019.7783333333334,15.063948518518519,-1.1394333333333861,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:40:00+00:00,26.22789,101895.297,1018.95297,10.796296296296296,1019.9616666666667,15.431593703703703,-1.0086966666666513,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:50:00+00:00,26.36841,101925.688,1019.2568799999999,10.61111111111111,1020.1450000000001,15.75729888888889,-0.8881200000001854,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:00:00+00:00,26.436811111111112,101953.27888888888,1019.5327888888887,10.36111111111111,1020.3866666666667,16.0757,-0.8538777777779387,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:10:00+00:00,26.30226,101960.466,1019.60466,10.083333333333334,1020.6533333333333,16.21892666666667,-1.0486733333333405,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:20:00+00:00,26.39785,101994.239,1019.94239,9.805555555555555,1020.92,16.59229444444444,-0.9776099999999133,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:30:00+00:00,26.4031,102016.403,1020.16403,9.527777777777779,1021.1866666666666,16.87532222222222,-1.0226366666665854,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:40:00+00:00,26.43551,102052.542,1020.52542,9.25,1021.4533333333333,17.18551,-0.9279133333332084,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:50:00+00:00,26.43098,102115.307,1021.15307,8.972222222222223,1021.7199999999999,17.458757777777777,-0.5669299999999566,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:00:00+00:00,26.14471,102129.124,1021.29124,8.62962962962963,1021.9516666666666,17.51508037037037,-0.6604266666665808,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:10:00+00:00,25.89113,102152.248,1021.5224800000001,8.25925925925926,1022.1683333333333,17.63187074074074,-0.645853333333207,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:20:00+00:00,25.77097777777778,102171.73444444445,1021.7173444444445,7.888888888888889,1022.385,17.88208888888889,-0.6676555555554842,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:30:00+00:00,25.65081,102198.685,1021.98685,7.518518518518519,1022.6016666666667,18.13229148148148,-0.6148166666666839,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:40:00+00:00,25.55462,102213.03,1022.1303,7.148148148148149,1022.8183333333334,18.40647185185185,-0.688033333333351,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:50:00+00:00,25.48214,102225.568,1022.25568,6.777777777777779,1023.035,18.704362222222223,-0.7793199999999842,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:00:00+00:00,25.40029,102231.993,1022.31993,6.148148148148149,1023.2516666666667,19.25214185185185,-0.9317366666666658,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:10:00+00:00,25.29149,102250.857,1022.5085700000001,5.407407407407407,1023.4683333333334,19.88408259259259,-0.9597633333332851,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:20:00+00:00,25.24724,102279.403,1022.79403,4.666666666666667,1023.6850000000001,20.580573333333334,-0.8909700000000385,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:30:00+00:00,25.19203333333333,102303.56,1023.0355999999999,3.925925925925926,1023.9016666666668,21.266107407407404,-0.8660666666668249,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:40:00+00:00,25.18043,102340.877,1023.4087699999999,3.1851851851851856,1024.1183333333333,21.995244814814814,-0.709563333333449,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:50:00+00:00,25.20539,102354.631,1023.54631,2.4444444444444446,1024.335,22.76094555555556,-0.7886900000000878,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:00:00+00:00,25.1993,102370.384,1023.70384,2.0925925925925926,1024.54,23.10670740740741,-0.8361599999999498,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:10:00+00:00,25.16526,102398.654,1023.98654,1.9074074074074074,1024.74,23.25785259259259,-0.7534600000000182,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:20:00+00:00,25.13305,102433.94,1024.3394,1.7222222222222223,1024.94,23.41082777777778,-0.6005999999999858,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:30:00+00:00,25.09549,102461.029,1024.6102899999998,1.5370370370370372,1025.1399999999999,23.558452962962964,-0.5297100000000228,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:40:00+00:00,25.058511111111116,102472.57666666666,1024.7257666666667,1.351851851851852,1025.34,23.706659259259265,-0.6142333333332317,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:50:00+00:00,25.03839,102490.688,1024.90688,1.1666666666666667,1025.54,23.871723333333332,-0.6331199999999626,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:00:00+00:00,25.0012,102533.364,1025.33364,0.9166666666666667,1025.7166666666665,24.084533333333333,-0.38302666666641016,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:10:00+00:00,24.96606,102545.771,1025.45771,0.6388888888888888,1025.8833333333332,24.32717111111111,-0.4256233333333057,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:20:00+00:00,24.91633,102544.94,1025.4494,0.36111111111111105,1026.05,24.555218888888888,-0.6005999999999858,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:30:00+00:00,24.88935,102560.632,1025.6063199999999,0.08333333333333326,1026.2166666666665,24.806016666666668,-0.6103466666666009,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:40:00+00:00,24.87271,102576.199,1025.76199,-0.19444444444444464,1026.3833333333332,25.067154444444448,-0.6213433333332432,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:50:00+00:00,24.8386,102590.93666666668,1025.9093666666668,-0.4722222222222223,1026.55,25.31082222222222,-0.6406333333331986,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:00:00+00:00,24.79768,102601.095,1026.01095,-0.49074074074074076,1026.6699999999998,25.28842074074074,-0.6590499999997519,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:10:00+00:00,24.76687,102612.667,1026.12667,-0.39814814814814814,1026.77,25.16501814814815,-0.643329999999878,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:20:00+00:00,24.73597,102636.376,1026.36376,-0.3055555555555556,1026.87,25.041525555555555,-0.5062399999999343,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:30:00+00:00,24.74357,102642.452,1026.42452,-0.21296296296296297,1026.97,24.95653296296296,-0.5454799999999977,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:40:00+00:00,24.66959,102650.962,1026.50962,-0.1203703703703704,1027.07,24.78996037037037,-0.5603799999998955,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:50:00+00:00,24.57131,102657.707,1026.57707,-0.02777777777777779,1027.17,24.59908777777778,-0.5929300000000239,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:00:00+00:00,24.50692,102679.554,1026.79554,-0.19444444444444448,1027.27,24.701364444444444,-0.4744599999999082,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:10:00+00:00,24.5471,102693.22444444444,1026.9322444444444,-0.47222222222222227,1027.3700000000001,25.019322222222222,-0.43775555555566825,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:20:00+00:00,24.60788,102691.669,1026.91669,-0.7500000000000001,1027.47,25.35788,-0.5533100000000104,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:30:00+00:00,24.62576,102697.086,1026.97086,-1.027777777777778,1027.57,25.653537777777778,-0.599140000000034,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:40:00+00:00,24.66669,102697.615,1026.97615,-1.3055555555555558,1027.67,25.972245555555556,-0.6938500000001113,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:50:00+00:00,24.6466,102709.166,1027.09166,-1.5833333333333335,1027.77,26.22993333333333,-0.6783399999999347,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:00:00+00:00,24.74539,102728.103,1027.28103,-1.4722222222222223,1027.8583333333333,26.217612222222222,-0.5773033333332478,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:10:00+00:00,24.71085,102722.326,1027.22326,-1.1944444444444444,1027.9416666666666,25.905294444444444,-0.718406666666624,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:20:00+00:00,24.7232,102730.78222222225,1027.3078222222225,-0.9166666666666666,1028.0249999999999,25.639866666666666,-0.7171777777773514,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:30:00+00:00,24.85635,102737.142,1027.3714200000002,-0.6388888888888888,1028.1083333333333,25.49523888888889,-0.7369133333331774,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:40:00+00:00,24.81676,102747.392,1027.4739200000001,-0.36111111111111094,1028.1916666666666,25.17787111111111,-0.7177466666664714,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:50:00+00:00,24.76771,102790.054,1027.90054,-0.08333333333333326,1028.2749999999999,24.851043333333333,-0.37445999999977175,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:00:00+00:00,24.84447,102812.754,1028.12754,0.12962962962962962,1028.3583333333333,24.71484037037037,-0.2307933333333949,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:10:00+00:00,24.91272,102819.48,1028.1948,0.3148148148148148,1028.4416666666666,24.597905185185187,-0.2468666666666195,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:20:00+00:00,24.86402,102826.072,1028.26072,0.5,1028.5249999999999,24.36402,-0.2642799999998715,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:30:00+00:00,24.912177777777774,102812.07222222222,1028.1207222222222,0.6851851851851852,1028.6083333333333,24.226992592592588,-0.48761111111116406,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:40:00+00:00,25.13696,102810.6,1028.106,0.8703703703703703,1028.6916666666666,24.266589629629628,-0.5856666666666115,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:50:00+00:00,25.19797,102795.705,1027.95705,1.0555555555555556,1028.7749999999999,24.142414444444444,-0.8179499999998825,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:00:00+00:00,25.16268,102770.659,1027.70659,1.3055555555555556,1028.7183333333332,23.857124444444445,-1.0117433333332428,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:10:00+00:00,25.19723,102764.14,1027.6414,1.5833333333333335,1028.6016666666667,23.61389666666667,-0.9602666666667119,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:20:00+00:00,25.29663,102749.236,1027.49236,1.8611111111111112,1028.485,23.43551888888889,-0.9926399999999376,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:30:00+00:00,25.24759,102739.939,1027.39939,2.138888888888889,1028.3683333333333,23.10870111111111,-0.9689433333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:40:00+00:00,25.165588888888887,102736.20111111112,1027.3620111111113,2.4166666666666665,1028.2516666666666,22.74892222222222,-0.8896555555552368,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:50:00+00:00,25.103720000000003,102750.433,1027.50433,2.6944444444444446,1028.135,22.40927555555556,-0.6306700000000092,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:00:00+00:00,25.04151,102760.59,1027.6059,2.648148148148148,1028.1933333333332,22.39336185185185,-0.5874333333331379,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:10:00+00:00,24.99461,102784.83,1027.8483,2.462962962962963,1028.3266666666666,22.53164703703704,-0.4783666666664885,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:20:00+00:00,24.93118,102803.197,1028.03197,2.2777777777777777,1028.46,22.653402222222223,-0.4280300000000352,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:30:00+00:00,24.93421,102818.217,1028.18217,2.0925925925925926,1028.5933333333332,22.84161740740741,-0.41116333333320654,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:40:00+00:00,24.96944,102812.098,1028.12098,1.9074074074074074,1028.7266666666667,23.06203259259259,-0.6056866666667702,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:50:00+00:00,24.901588888888888,102821.61555555556,1028.2161555555556,1.7222222222222223,1028.8600000000001,23.179366666666667,-0.6438444444445395,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:00:00+00:00,24.90524,102829.917,1028.29917,1.6018518518518519,1029.0166666666667,23.303388148148148,-0.7174966666666478,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:10:00+00:00,24.98001,102851.682,1028.51682,1.5092592592592593,1029.1833333333334,23.47075074074074,-0.6665133333333415,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:20:00+00:00,24.92313,102860.941,1028.60941,1.4166666666666667,1029.3500000000001,23.506463333333333,-0.7405900000001111,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:30:00+00:00,24.8743,102872.42,1028.7241999999999,1.3240740740740742,1029.5166666666667,23.55022592592593,-0.792466666666769,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:40:00+00:00,24.9227,102902.396,1029.02396,1.2314814814814816,1029.6833333333334,23.691218518518518,-0.6593733333334058,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:50:00+00:00,24.85423,102927.079,1029.27079,1.1388888888888888,1029.8500000000001,23.715341111111112,-0.5792100000001028,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:00:00+00:00,24.81385555555556,102932.90333333334,1029.3290333333334,1.1111111111111112,1029.9350000000002,23.70274444444445,-0.6059666666667454,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:10:00+00:00,24.90354,102942.942,1029.42942,1.1111111111111112,1029.9850000000001,23.79242888888889,-0.5555800000001909,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:20:00+00:00,24.86821,102946.401,1029.46401,1.1111111111111112,1030.035,23.75709888888889,-0.5709900000001653,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:30:00+00:00,24.80297,102943.621,1029.43621,1.1111111111111112,1030.085,23.691858888888888,-0.6487899999999627,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:40:00+00:00,24.92301,102942.726,1029.42726,1.1111111111111112,1030.135,23.81189888888889,-0.707740000000058,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:50:00+00:00,24.91845,102948.733,1029.48733,1.1111111111111112,1030.185,23.80733888888889,-0.6976700000000164,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:00:00+00:00,25.06718,102959.096,1029.59096,1.0462962962962963,1030.2933333333333,24.020883703703703,-0.7023733333332984,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:10:00+00:00,25.324577777777776,102978.72555555556,1029.7872555555557,0.9537037037037037,1030.4266666666667,24.370874074074074,-0.6394111111110306,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:20:00+00:00,25.30268,102993.997,1029.9399700000001,0.8611111111111112,1030.56,24.441568888888888,-0.6200299999998151,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:30:00+00:00,25.22068,103005.668,1030.0566800000001,0.7685185185185186,1030.6933333333334,24.452161481481482,-0.6366533333332427,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:40:00+00:00,25.15353,103023.626,1030.2362600000001,0.675925925925926,1030.8266666666666,24.477604074074073,-0.5904066666664676,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:50:00+00:00,25.22554,103017.218,1030.17218,0.5833333333333334,1030.96,24.642206666666667,-0.7878200000000106,39,Run 3 (2026-03-11),2026-03-11
