window_start_utc,window_end_utc,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean
2026-03-18T16:38:21.884+00:00,2026-03-18T16:39:22.880+00:00,61,24.3164,102883.27,-129.0205
2026-03-18T16:39:22.882+00:00,2026-03-18T16:40:23.884+00:00,61,24.3062,102884.06,-129.1111
2026-03-18T16:40:23.886+00:00,2026-03-18T16:41:24.881+00:00,61,24.2939,102886.82,-129.3771
2026-03-18T16:41:24.883+00:00,2026-03-18T16:42:24.884+00:00,60,24.2855,102886.73,-129.4151
2026-03-18T16:42:24.886+00:00,2026-03-18T16:43:25.883+00:00,61,24.2814,102891.06,-129.7056
2026-03-18T16:43:25.885+00:00,2026-03-18T16:44:26.882+00:00,61,24.2802,102892.85,-129.8753
2026-03-18T16:44:26.884+00:00,2026-03-18T16:45:27.883+00:00,61,24.2799,102893.25,-129.8975
2026-03-18T16:45:27.885+00:00,2026-03-18T16:46:28.881+00:00,61,24.2777,102895.42,-130.0317
2026-03-18T16:46:28.883+00:00,2026-03-18T16:47:28.884+00:00,60,24.2751,102896.35,-130.1445
2026-03-18T16:47:28.886+00:00,2026-03-18T16:48:29.883+00:00,61,24.2744,102902.90,-130.6526
2026-03-18T16:48:29.885+00:00,2026-03-18T16:49:30.883+00:00,61,24.2674,102906.82,-130.9623
2026-03-18T16:49:30.885+00:00,2026-03-18T16:50:31.881+00:00,61,24.2591,102916.35,-131.6197
2026-03-18T16:50:31.883+00:00,2026-03-18T16:51:32.883+00:00,61,24.2449,102921.14,-132.0317
2026-03-18T16:51:32.884+00:00,2026-03-18T16:52:33.884+00:00,61,24.2290,102921.96,-132.1239
2026-03-18T16:52:33.887+00:00,2026-03-18T16:53:34.881+00:00,61,24.2271,102919.21,-131.9105
2026-03-18T16:53:34.883+00:00,2026-03-18T16:54:35.884+00:00,61,24.2358,102918.73,-131.7277
2026-03-18T16:54:35.885+00:00,2026-03-18T16:55:36.884+00:00,61,24.2521,102919.19,-131.7609
2026-03-18T16:55:36.886+00:00,2026-03-18T16:56:37.882+00:00,61,24.2697,102917.50,-131.6830
2026-03-18T16:56:37.884+00:00,2026-03-18T16:57:38.882+00:00,61,24.2866,102913.39,-131.4578
2026-03-18T16:57:38.884+00:00,2026-03-18T16:58:39.880+00:00,61,24.3046,102910.60,-131.2301
2026-03-18T16:58:39.882+00:00,2026-03-18T16:59:39.882+00:00,60,24.3277,102911.96,-131.3508
2026-03-18T16:59:39.884+00:00,2026-03-18T17:00:40.880+00:00,61,24.3543,102910.11,-131.2253
2026-03-18T17:00:40.882+00:00,2026-03-18T17:01:41.882+00:00,61,24.3911,102908.23,-131.0162
2026-03-18T17:01:41.884+00:00,2026-03-18T17:02:42.882+00:00,61,24.4267,102907.12,-130.9075
2026-03-18T17:02:42.884+00:00,2026-03-18T17:03:43.881+00:00,61,24.4500,102904.76,-130.7427
2026-03-18T17:03:43.891+00:00,2026-03-18T17:04:44.884+00:00,61,24.4819,102902.48,-130.5376
2026-03-18T17:04:44.886+00:00,2026-03-18T17:05:45.882+00:00,61,24.5105,102904.59,-130.7087
2026-03-18T17:05:45.885+00:00,2026-03-18T17:06:46.882+00:00,61,24.5316,102905.06,-130.7301
2026-03-18T17:06:46.884+00:00,2026-03-18T17:07:47.882+00:00,61,24.5466,102905.64,-130.7873
2026-03-18T17:07:47.884+00:00,2026-03-18T17:08:48.881+00:00,61,24.5534,102904.98,-130.7560
2026-03-18T17:08:48.883+00:00,2026-03-18T17:09:49.881+00:00,61,24.5639,102905.33,-130.7943
2026-03-18T17:09:49.883+00:00,2026-03-18T17:10:49.884+00:00,60,24.5704,102904.56,-130.7197
2026-03-18T17:10:49.887+00:00,2026-03-18T17:11:50.881+00:00,61,24.5763,102903.93,-130.6929
2026-03-18T17:11:50.883+00:00,2026-03-18T17:12:51.884+00:00,61,24.5810,102903.40,-130.6786
2026-03-18T17:12:51.886+00:00,2026-03-18T17:13:52.883+00:00,61,24.5837,102903.77,-130.6727
2026-03-18T17:13:52.886+00:00,2026-03-18T17:14:53.883+00:00,61,24.5858,102902.81,-130.5982
2026-03-18T17:14:53.885+00:00,2026-03-18T17:15:54.878+00:00,61,24.5874,102900.36,-130.4109
2026-03-18T17:15:54.880+00:00,2026-03-18T17:16:54.883+00:00,60,24.5860,102901.45,-130.4125
2026-03-18T17:16:54.885+00:00,2026-03-18T17:17:55.881+00:00,61,24.5866,102901.66,-130.4502
2026-03-18T17:17:55.883+00:00,2026-03-18T17:18:55.884+00:00,60,24.5894,102899.84,-130.2808
2026-03-18T17:18:55.886+00:00,2026-03-18T17:19:56.883+00:00,61,24.5921,102897.42,-130.1476
2026-03-18T17:19:56.884+00:00,2026-03-18T17:20:57.883+00:00,61,24.5928,102898.09,-130.1616
2026-03-18T17:20:57.885+00:00,2026-03-18T17:21:58.883+00:00,61,24.5925,102898.63,-130.2401
2026-03-18T17:21:58.885+00:00,2026-03-18T17:22:59.881+00:00,61,24.5870,102896.39,-130.0400
2026-03-18T17:22:59.883+00:00,2026-03-18T17:24:00.882+00:00,61,24.5836,102894.69,-129.9012
2026-03-18T17:24:00.884+00:00,2026-03-18T17:25:01.882+00:00,61,24.5774,102893.22,-129.7765
2026-03-18T17:25:01.884+00:00,2026-03-18T17:26:02.882+00:00,61,24.5718,102890.25,-129.5457
2026-03-18T17:26:02.884+00:00,2026-03-18T17:27:03.884+00:00,61,24.5587,102885.74,-129.1651
2026-03-18T17:27:03.886+00:00,2026-03-18T17:28:04.881+00:00,61,24.5512,102881.93,-128.8381
2026-03-18T17:28:04.883+00:00,2026-03-18T17:29:05.883+00:00,61,24.5573,102879.69,-128.6802
2026-03-18T17:29:05.886+00:00,2026-03-18T17:30:06.881+00:00,61,24.5655,102875.93,-128.3659
2026-03-18T17:30:06.883+00:00,2026-03-18T17:31:07.882+00:00,61,24.5760,102874.39,-128.2538
2026-03-18T17:31:07.884+00:00,2026-03-18T17:32:08.881+00:00,61,24.5951,102871.51,-128.0361
2026-03-18T17:32:08.883+00:00,2026-03-18T17:33:08.884+00:00,60,24.6234,102869.02,-127.7780
2026-03-18T17:33:08.886+00:00,2026-03-18T17:34:09.881+00:00,61,24.6531,102866.82,-127.4969
2026-03-18T17:34:09.882+00:00,2026-03-18T17:35:09.884+00:00,60,24.6790,102864.69,-127.3910
2026-03-18T17:35:09.886+00:00,2026-03-18T17:36:10.881+00:00,61,24.7076,102863.24,-127.2926
2026-03-18T17:36:10.883+00:00,2026-03-18T17:37:11.883+00:00,61,24.7288,102864.22,-127.4042
2026-03-18T17:37:11.885+00:00,2026-03-18T17:38:12.881+00:00,61,24.7438,102864.30,-127.3922
2026-03-18T17:38:12.883+00:00,2026-03-18T17:39:12.883+00:00,60,24.7545,102863.61,-127.3366
2026-03-18T17:39:12.885+00:00,2026-03-18T17:40:13.882+00:00,61,24.7580,102861.62,-127.2059
2026-03-18T17:40:13.884+00:00,2026-03-18T17:41:14.879+00:00,61,24.7618,102859.52,-127.0068
2026-03-18T17:41:14.881+00:00,2026-03-18T17:42:15.881+00:00,61,24.7645,102857.00,-126.8147
2026-03-18T17:42:15.882+00:00,2026-03-18T17:43:16.882+00:00,61,24.7633,102853.56,-126.5253
2026-03-18T17:43:16.884+00:00,2026-03-18T17:44:17.882+00:00,61,24.7619,102850.60,-126.2860
2026-03-18T17:44:17.883+00:00,2026-03-18T17:45:18.880+00:00,61,24.7637,102845.87,-125.8838
2026-03-18T17:45:18.882+00:00,2026-03-18T17:46:19.883+00:00,61,24.7674,102844.19,-125.7653
2026-03-18T17:46:19.885+00:00,2026-03-18T17:47:20.882+00:00,61,24.7609,102845.33,-125.8653
2026-03-18T17:47:20.884+00:00,2026-03-18T17:48:21.883+00:00,61,24.7474,102843.63,-125.7004
2026-03-18T17:48:21.885+00:00,2026-03-18T17:49:22.882+00:00,61,24.7425,102843.86,-125.7243
2026-03-18T17:49:22.884+00:00,2026-03-18T17:50:23.881+00:00,61,24.7488,102842.15,-125.6350
2026-03-18T17:50:23.883+00:00,2026-03-18T17:51:24.882+00:00,61,24.7634,102840.26,-125.4489
2026-03-18T17:51:24.883+00:00,2026-03-18T17:52:25.884+00:00,61,24.7803,102836.86,-125.1835
2026-03-18T17:52:25.886+00:00,2026-03-18T17:53:26.881+00:00,61,24.7983,102832.94,-124.8207
2026-03-18T17:53:26.883+00:00,2026-03-18T17:54:26.883+00:00,60,24.8142,102834.18,-124.9606
2026-03-18T17:54:26.885+00:00,2026-03-18T17:55:27.882+00:00,61,24.8306,102833.29,-124.8361
2026-03-18T17:55:27.884+00:00,2026-03-18T17:56:28.884+00:00,61,24.8519,102832.14,-124.7488
2026-03-18T17:56:28.886+00:00,2026-03-18T17:57:29.883+00:00,61,24.8694,102830.88,-124.6688
2026-03-18T17:57:29.885+00:00,2026-03-18T17:58:30.883+00:00,61,24.8808,102826.66,-124.2559
2026-03-18T17:58:30.885+00:00,2026-03-18T17:59:31.881+00:00,61,24.8900,102828.75,-124.4636
2026-03-18T17:59:31.891+00:00,2026-03-18T18:00:32.881+00:00,61,24.8961,102830.06,-124.5897
2026-03-18T18:00:32.883+00:00,2026-03-18T18:01:33.884+00:00,61,24.8995,102831.29,-124.6665
2026-03-18T18:01:33.886+00:00,2026-03-18T18:02:34.879+00:00,61,24.9011,102829.81,-124.5268
2026-03-18T18:02:34.881+00:00,2026-03-18T18:03:35.883+00:00,61,24.9023,102829.74,-124.6568
2026-03-18T18:03:35.885+00:00,2026-03-18T18:04:36.884+00:00,61,24.9039,102825.81,-124.2085
2026-03-18T18:04:36.886+00:00,2026-03-18T18:05:37.883+00:00,61,24.9054,102822.04,-123.8786
2026-03-18T18:05:37.884+00:00,2026-03-18T18:06:38.880+00:00,61,24.9047,102817.82,-123.5645
2026-03-18T18:06:38.881+00:00,2026-03-18T18:07:38.882+00:00,60,24.9058,102817.95,-123.5452
2026-03-18T18:07:38.884+00:00,2026-03-18T18:08:39.879+00:00,61,24.9063,102817.90,-123.5583
2026-03-18T18:08:39.881+00:00,2026-03-18T18:09:40.883+00:00,61,24.9073,102819.61,-123.6708
2026-03-18T18:09:40.885+00:00,2026-03-18T18:10:41.882+00:00,61,24.9093,102819.78,-123.7228
2026-03-18T18:10:41.884+00:00,2026-03-18T18:11:42.883+00:00,61,24.9103,102817.34,-123.5026
2026-03-18T18:11:42.885+00:00,2026-03-18T18:12:43.884+00:00,61,24.9117,102813.84,-123.2186
2026-03-18T18:12:43.887+00:00,2026-03-18T18:13:44.880+00:00,61,24.9105,102813.57,-123.2055
2026-03-18T18:13:44.881+00:00,2026-03-18T18:14:45.883+00:00,61,24.9097,102813.21,-123.1594
2026-03-18T18:14:45.885+00:00,2026-03-18T18:15:46.882+00:00,61,24.9070,102813.27,-123.2139
2026-03-18T18:15:46.885+00:00,2026-03-18T18:16:47.881+00:00,61,24.9065,102812.75,-123.1298
2026-03-18T18:16:47.883+00:00,2026-03-18T18:17:47.884+00:00,60,24.9080,102812.19,-123.0660
2026-03-18T18:17:47.886+00:00,2026-03-18T18:18:48.882+00:00,61,24.9107,102811.39,-123.0899
2026-03-18T18:18:48.884+00:00,2026-03-18T18:19:49.882+00:00,61,24.9127,102811.25,-123.0177
2026-03-18T18:19:49.884+00:00,2026-03-18T18:20:50.881+00:00,61,24.9136,102809.60,-122.8668
2026-03-18T18:20:50.882+00:00,2026-03-18T18:21:51.883+00:00,61,24.9107,102809.58,-122.8566
2026-03-18T18:21:51.885+00:00,2026-03-18T18:22:52.881+00:00,61,24.9046,102809.72,-122.8849
2026-03-18T18:22:52.883+00:00,2026-03-18T18:23:53.881+00:00,61,24.9023,102808.97,-122.8432
2026-03-18T18:23:53.883+00:00,2026-03-18T18:24:54.880+00:00,61,24.8988,102806.86,-122.6913
2026-03-18T18:24:54.882+00:00,2026-03-18T18:25:55.882+00:00,61,24.8967,102805.96,-122.6060
2026-03-18T18:25:55.883+00:00,2026-03-18T18:26:56.881+00:00,61,24.8971,102806.23,-122.6195
2026-03-18T18:26:56.882+00:00,2026-03-18T18:27:57.882+00:00,61,24.8952,102809.29,-122.9211
2026-03-18T18:27:57.884+00:00,2026-03-18T18:28:57.885+00:00,60,24.8912,102811.59,-123.0816
2026-03-18T18:28:57.887+00:00,2026-03-18T18:29:58.882+00:00,61,24.8894,102811.01,-123.0160
2026-03-18T18:29:58.884+00:00,2026-03-18T18:30:59.880+00:00,61,24.8854,102809.12,-122.8645
2026-03-18T18:30:59.882+00:00,2026-03-18T18:32:00.884+00:00,61,24.8818,102809.54,-122.8871
2026-03-18T18:32:00.886+00:00,2026-03-18T18:33:01.881+00:00,61,24.8791,102807.80,-122.7951
2026-03-18T18:33:01.883+00:00,2026-03-18T18:34:02.882+00:00,61,24.8761,102805.21,-122.5862
2026-03-18T18:34:02.884+00:00,2026-03-18T18:35:03.879+00:00,61,24.8752,102802.42,-122.3391
2026-03-18T18:35:03.881+00:00,2026-03-18T18:36:03.883+00:00,60,24.8701,102801.58,-122.2514
2026-03-18T18:36:03.885+00:00,2026-03-18T18:37:04.882+00:00,61,24.8675,102799.21,-122.0799
2026-03-18T18:37:04.891+00:00,2026-03-18T18:38:05.881+00:00,61,24.8572,102795.64,-121.7513
2026-03-18T18:38:05.884+00:00,2026-03-18T18:39:06.884+00:00,61,24.8477,102792.06,-121.4815
2026-03-18T18:39:06.886+00:00,2026-03-18T18:40:07.883+00:00,61,24.8417,102793.69,-121.5821
2026-03-18T18:40:07.885+00:00,2026-03-18T18:41:08.881+00:00,61,24.8345,102790.63,-121.3815
2026-03-18T18:41:08.883+00:00,2026-03-18T18:42:09.881+00:00,61,24.8188,102789.88,-121.2916
2026-03-18T18:42:09.883+00:00,2026-03-18T18:43:10.882+00:00,61,24.8099,102789.65,-121.2553
2026-03-18T18:43:10.884+00:00,2026-03-18T18:44:11.881+00:00,61,24.8078,102788.78,-121.1806
2026-03-18T18:44:11.883+00:00,2026-03-18T18:45:12.884+00:00,61,24.8075,102786.71,-121.0667
2026-03-18T18:45:12.886+00:00,2026-03-18T18:46:13.882+00:00,61,24.8043,102785.94,-120.9517
2026-03-18T18:46:13.884+00:00,2026-03-18T18:47:14.879+00:00,61,24.8024,102785.92,-120.9512
2026-03-18T18:47:14.880+00:00,2026-03-18T18:48:14.881+00:00,60,24.8010,102783.91,-120.7971
2026-03-18T18:48:14.883+00:00,2026-03-18T18:49:15.884+00:00,61,24.8000,102783.16,-120.5742
2026-03-18T18:49:15.886+00:00,2026-03-18T18:50:16.882+00:00,61,24.7984,102781.62,-120.5908
2026-03-18T18:50:16.884+00:00,2026-03-18T18:51:17.882+00:00,61,24.7962,102779.38,-120.3971
2026-03-18T18:51:17.884+00:00,2026-03-18T18:52:18.884+00:00,61,24.7938,102778.79,-120.3376
2026-03-18T18:52:18.885+00:00,2026-03-18T18:53:19.882+00:00,61,24.7914,102781.00,-120.5648
2026-03-18T18:53:19.884+00:00,2026-03-18T18:54:20.884+00:00,61,24.7888,102780.41,-120.5264
2026-03-18T18:54:20.886+00:00,2026-03-18T18:55:21.880+00:00,61,24.7893,102779.68,-120.3925
2026-03-18T18:55:21.882+00:00,2026-03-18T18:56:21.883+00:00,60,24.7877,102776.99,-120.2302
2026-03-18T18:56:21.886+00:00,2026-03-18T18:57:22.881+00:00,61,24.7853,102775.01,-120.0213
2026-03-18T18:57:22.883+00:00,2026-03-18T18:58:22.884+00:00,60,24.7822,102781.10,-120.5269
2026-03-18T18:58:22.886+00:00,2026-03-18T18:59:23.884+00:00,61,24.7777,102779.84,-120.4722
2026-03-18T18:59:23.886+00:00,2026-03-18T19:00:24.883+00:00,61,24.7754,102782.44,-120.6314
2026-03-18T19:00:24.885+00:00,2026-03-18T19:01:25.881+00:00,61,24.7729,102782.57,-120.6687
2026-03-18T19:01:25.883+00:00,2026-03-18T19:02:25.884+00:00,60,24.7740,102779.47,-120.4327
2026-03-18T19:02:25.887+00:00,2026-03-18T19:03:26.882+00:00,61,24.7803,102773.68,-119.9275
2026-03-18T19:03:26.883+00:00,2026-03-18T19:04:26.884+00:00,60,24.7852,102771.77,-119.7637
2026-03-18T19:04:26.886+00:00,2026-03-18T19:05:27.879+00:00,61,24.8098,102774.41,-119.9931
2026-03-18T19:05:27.881+00:00,2026-03-18T19:06:27.883+00:00,60,24.8286,102775.23,-120.0097
2026-03-18T19:06:27.886+00:00,2026-03-18T19:07:28.882+00:00,61,24.8499,102772.34,-119.8542
2026-03-18T19:07:28.884+00:00,2026-03-18T19:08:28.884+00:00,60,24.8717,102773.62,-119.9242
2026-03-18T19:08:28.886+00:00,2026-03-18T19:09:29.884+00:00,61,24.8965,102771.03,-119.7192
2026-03-18T19:09:29.887+00:00,2026-03-18T19:10:30.881+00:00,61,24.9100,102776.17,-120.1052
2026-03-18T19:10:30.883+00:00,2026-03-18T19:11:31.882+00:00,61,24.9306,102775.87,-120.0791
2026-03-18T19:11:31.884+00:00,2026-03-18T19:12:32.881+00:00,61,24.9506,102778.25,-120.2851
2026-03-18T19:12:32.884+00:00,2026-03-18T19:13:33.884+00:00,61,24.9678,102772.69,-119.8836
2026-03-18T19:13:33.886+00:00,2026-03-18T19:14:34.879+00:00,61,24.9788,102772.10,-119.8632
2026-03-18T19:14:34.881+00:00,2026-03-18T19:15:34.882+00:00,60,24.9799,102768.78,-119.6062
2026-03-18T19:15:34.885+00:00,2026-03-18T19:16:35.880+00:00,61,24.9790,102768.69,-119.6161
2026-03-18T19:16:35.882+00:00,2026-03-18T19:17:35.883+00:00,60,24.9819,102769.50,-119.6576
2026-03-18T19:17:35.885+00:00,2026-03-18T19:18:36.882+00:00,61,24.9853,102764.04,-119.2386
2026-03-18T19:18:36.884+00:00,2026-03-18T19:19:37.883+00:00,61,24.9888,102762.96,-119.1310
2026-03-18T19:19:37.885+00:00,2026-03-18T19:20:38.881+00:00,61,24.9905,102763.63,-119.1944
2026-03-18T19:20:38.883+00:00,2026-03-18T19:21:39.879+00:00,61,24.9913,102760.32,-118.9434
2026-03-18T19:21:39.890+00:00,2026-03-18T19:22:40.882+00:00,61,24.9900,102758.87,-118.8235
2026-03-18T19:22:40.885+00:00,2026-03-18T19:23:41.882+00:00,61,24.9880,102761.12,-118.9707
2026-03-18T19:23:41.884+00:00,2026-03-18T19:24:42.882+00:00,61,24.9822,102760.87,-118.9501
2026-03-18T19:24:42.884+00:00,2026-03-18T19:25:43.881+00:00,61,24.9684,102761.10,-118.9305
2026-03-18T19:25:43.883+00:00,2026-03-18T19:26:44.881+00:00,61,24.9597,102760.17,-118.8395
2026-03-18T19:26:44.883+00:00,2026-03-18T19:27:45.879+00:00,61,24.9551,102759.96,-118.8268
2026-03-18T19:27:45.881+00:00,2026-03-18T19:28:46.884+00:00,61,24.9507,102759.84,-118.8489
2026-03-18T19:28:46.886+00:00,2026-03-18T19:29:47.884+00:00,61,24.9500,102762.70,-119.0121
2026-03-18T19:29:47.886+00:00,2026-03-18T19:30:48.885+00:00,61,24.9488,102764.63,-119.1958
2026-03-18T19:30:48.887+00:00,2026-03-18T19:31:49.883+00:00,61,24.9490,102762.32,-119.0307
2026-03-18T19:31:49.885+00:00,2026-03-18T19:32:50.880+00:00,61,24.9484,102758.57,-118.6675
2026-03-18T19:32:50.882+00:00,2026-03-18T19:33:50.882+00:00,60,24.9470,102759.22,-118.7260
2026-03-18T19:33:50.895+00:00,2026-03-18T19:34:51.881+00:00,61,24.9475,102760.16,-118.7843
2026-03-18T19:34:51.883+00:00,2026-03-18T19:35:51.884+00:00,60,24.9456,102757.62,-118.6020
2026-03-18T19:35:51.886+00:00,2026-03-18T19:36:52.883+00:00,61,24.9440,102759.49,-118.7383
2026-03-18T19:36:52.885+00:00,2026-03-18T19:37:53.883+00:00,61,24.9444,102765.71,-119.2596
2026-03-18T19:37:53.885+00:00,2026-03-18T19:38:54.879+00:00,61,24.9468,102761.63,-118.9618
2026-03-18T19:38:54.881+00:00,2026-03-18T19:39:55.883+00:00,61,24.9501,102757.57,-118.6087
2026-03-18T19:39:55.885+00:00,2026-03-18T19:40:56.881+00:00,61,24.9495,102755.74,-118.4599
2026-03-18T19:40:56.883+00:00,2026-03-18T19:41:57.882+00:00,61,24.9500,102752.54,-118.1958
2026-03-18T19:41:57.884+00:00,2026-03-18T19:42:58.880+00:00,61,24.9519,102753.51,-118.2999
2026-03-18T19:42:58.882+00:00,2026-03-18T19:43:58.886+00:00,60,24.9447,102754.97,-118.4315
2026-03-18T19:43:58.887+00:00,2026-03-18T19:44:59.880+00:00,61,24.9516,102755.29,-118.4157
2026-03-18T19:44:59.882+00:00,2026-03-18T19:45:59.884+00:00,60,24.9523,102753.80,-118.2924
2026-03-18T19:45:59.886+00:00,2026-03-18T19:47:00.882+00:00,61,24.9529,102754.11,-118.3195
2026-03-18T19:47:00.884+00:00,2026-03-18T19:48:01.880+00:00,61,24.9549,102751.11,-118.0848
2026-03-18T19:48:01.882+00:00,2026-03-18T19:49:01.884+00:00,60,24.9539,102747.40,-117.8853
2026-03-18T19:49:01.886+00:00,2026-03-18T19:50:02.881+00:00,61,24.9541,102748.89,-117.9017
2026-03-18T19:50:02.883+00:00,2026-03-18T19:51:03.883+00:00,61,24.9529,102748.42,-117.8588
2026-03-18T19:51:03.885+00:00,2026-03-18T19:52:04.880+00:00,61,24.9532,102745.83,-117.6821
2026-03-18T19:52:04.881+00:00,2026-03-18T19:53:04.883+00:00,60,24.9530,102747.96,-117.8472
2026-03-18T19:53:04.885+00:00,2026-03-18T19:54:05.881+00:00,61,24.9523,102747.36,-117.7947
2026-03-18T19:54:05.883+00:00,2026-03-18T19:55:06.881+00:00,61,24.9506,102746.56,-117.7042
2026-03-18T19:55:06.883+00:00,2026-03-18T19:56:07.882+00:00,61,24.9507,102745.24,-117.5971
2026-03-18T19:56:07.884+00:00,2026-03-18T19:57:08.883+00:00,61,24.9475,102746.98,-117.7585
2026-03-18T19:57:08.885+00:00,2026-03-18T19:58:09.883+00:00,61,24.9467,102745.76,-117.6511
2026-03-18T19:58:09.885+00:00,2026-03-18T19:59:10.882+00:00,61,24.9459,102751.38,-118.1261
2026-03-18T19:59:10.884+00:00,2026-03-18T20:00:11.883+00:00,61,24.9460,102749.20,-117.9262
2026-03-18T20:00:11.886+00:00,2026-03-18T20:01:12.882+00:00,61,24.9437,102744.73,-117.5483
2026-03-18T20:01:12.884+00:00,2026-03-18T20:02:13.884+00:00,61,24.9437,102746.27,-117.6690
2026-03-18T20:02:13.886+00:00,2026-03-18T20:03:14.880+00:00,61,24.9427,102747.04,-117.7216
2026-03-18T20:03:14.882+00:00,2026-03-18T20:04:15.884+00:00,61,24.9388,102745.38,-117.5988
2026-03-18T20:04:15.886+00:00,2026-03-18T20:05:16.883+00:00,61,24.9315,102746.53,-117.7163
2026-03-18T20:05:16.884+00:00,2026-03-18T20:06:17.881+00:00,61,24.9315,102744.54,-117.5020
2026-03-18T20:06:17.883+00:00,2026-03-18T20:07:18.883+00:00,61,24.9297,102746.08,-117.6605
2026-03-18T20:07:18.885+00:00,2026-03-18T20:08:19.881+00:00,61,24.9316,102745.79,-117.6258
2026-03-18T20:08:19.883+00:00,2026-03-18T20:09:20.879+00:00,61,24.9316,102744.48,-117.4840
2026-03-18T20:09:20.881+00:00,2026-03-18T20:10:21.882+00:00,61,24.9400,102746.76,-117.6993
2026-03-18T20:10:21.883+00:00,2026-03-18T20:11:22.883+00:00,61,24.9523,102745.91,-117.6714
2026-03-18T20:11:22.884+00:00,2026-03-18T20:12:23.883+00:00,61,24.9780,102746.83,-117.7757
2026-03-18T20:12:23.885+00:00,2026-03-18T20:13:24.881+00:00,61,25.0022,102744.88,-117.6623
2026-03-18T20:13:24.884+00:00,2026-03-18T20:14:25.883+00:00,61,25.0301,102743.43,-117.5060
2026-03-18T20:14:25.885+00:00,2026-03-18T20:15:26.881+00:00,61,25.0595,102742.97,-117.4764
2026-03-18T20:15:26.883+00:00,2026-03-18T20:16:27.883+00:00,61,25.0862,102742.15,-117.4620
2026-03-18T20:16:27.885+00:00,2026-03-18T20:17:28.880+00:00,61,25.1117,102741.57,-117.4381
2026-03-18T20:17:28.882+00:00,2026-03-18T20:18:28.884+00:00,60,25.1303,102741.88,-117.4363
2026-03-18T20:18:28.886+00:00,2026-03-18T20:19:29.882+00:00,61,25.1430,102745.22,-117.6908
2026-03-18T20:19:29.884+00:00,2026-03-18T20:20:30.882+00:00,61,25.1522,102747.78,-117.9204
2026-03-18T20:20:30.884+00:00,2026-03-18T20:21:31.883+00:00,61,25.1595,102749.35,-118.0531
2026-03-18T20:21:31.885+00:00,2026-03-18T20:22:32.881+00:00,61,25.1641,102746.96,-117.8051
2026-03-18T20:22:32.883+00:00,2026-03-18T20:23:32.885+00:00,60,25.1683,102747.15,-117.8379
2026-03-18T20:23:32.887+00:00,2026-03-18T20:24:33.883+00:00,61,25.1761,102751.62,-118.2807
2026-03-18T20:24:33.885+00:00,2026-03-18T20:25:34.883+00:00,61,25.1779,102751.78,-118.2156
2026-03-18T20:25:34.885+00:00,2026-03-18T20:26:34.886+00:00,60,25.1772,102746.01,-117.7266
2026-03-18T20:26:34.888+00:00,2026-03-18T20:27:35.881+00:00,61,25.1783,102746.03,-117.7416
2026-03-18T20:27:35.893+00:00,2026-03-18T20:28:36.880+00:00,61,25.1798,102746.55,-117.7523
2026-03-18T20:28:36.882+00:00,2026-03-18T20:29:36.882+00:00,60,25.1722,102743.95,-117.5671
2026-03-18T20:29:36.884+00:00,2026-03-18T20:30:37.882+00:00,61,25.1797,102743.35,-117.4765
2026-03-18T20:30:37.883+00:00,2026-03-18T20:31:38.883+00:00,61,25.1773,102743.78,-117.4919
2026-03-18T20:31:38.885+00:00,2026-03-18T20:32:39.882+00:00,61,25.1790,102744.41,-117.5663
2026-03-18T20:32:39.883+00:00,2026-03-18T20:33:40.880+00:00,61,25.1791,102746.66,-117.7715
2026-03-18T20:33:40.882+00:00,2026-03-18T20:34:41.882+00:00,61,25.1806,102747.10,-117.9196
2026-03-18T20:34:41.884+00:00,2026-03-18T20:35:42.885+00:00,61,25.1833,102748.83,-117.9884
2026-03-18T20:35:42.887+00:00,2026-03-18T20:36:43.881+00:00,61,25.1894,102749.00,-117.9671
2026-03-18T20:36:43.889+00:00,2026-03-18T20:37:44.882+00:00,61,25.2077,102746.32,-117.7218
2026-03-18T20:37:44.884+00:00,2026-03-18T20:38:45.883+00:00,61,25.2254,102744.15,-117.5217
2026-03-18T20:38:45.885+00:00,2026-03-18T20:39:46.882+00:00,61,25.2532,102744.80,-117.5822
2026-03-18T20:39:46.884+00:00,2026-03-18T20:40:47.883+00:00,61,25.2778,102744.73,-117.5720
2026-03-18T20:40:47.886+00:00,2026-03-18T20:41:48.883+00:00,61,25.2966,102740.22,-117.1466
2026-03-18T20:41:48.885+00:00,2026-03-18T20:42:49.881+00:00,61,25.3112,102736.27,-116.8309
2026-03-18T20:42:49.891+00:00,2026-03-18T20:43:50.885+00:00,61,25.3220,102725.66,-116.0362
2026-03-18T20:43:50.887+00:00,2026-03-18T20:44:51.884+00:00,61,25.3299,102726.14,-116.1075
2026-03-18T20:44:51.887+00:00,2026-03-18T20:45:52.884+00:00,61,25.3343,102726.20,-116.0687
2026-03-18T20:45:52.886+00:00,2026-03-18T20:46:53.882+00:00,61,25.3343,102730.51,-116.3686
2026-03-18T20:46:53.884+00:00,2026-03-18T20:47:54.884+00:00,61,25.3378,102729.73,-116.3414
2026-03-18T20:47:54.886+00:00,2026-03-18T20:48:55.881+00:00,61,25.3314,102734.69,-116.6546
2026-03-18T20:48:55.891+00:00,2026-03-18T20:49:56.879+00:00,61,25.3347,102732.58,-116.5154
